ClientId,DataExtracao,Score_Credito,Estado,Gênero,Idade,Tempo_Cliente,Limite_Credito_Mercado,Qte_Categorias,Usa_Cartao_Credito,Programa_Fidelidade,Sum_Pedidos_Acumulados,DataUltimaTransacao,DiasDesdeUltTransacao,Target,Cluster,TARGET
349908,2019-06-30,577,Rio de Janeiro,Feminino,44,8,1155.57,1,0,1,531.2781666666667,2019-10-08,22,0,2,0
349909,2019-06-30,647,Minas Gerais,Feminino,35,3,1665.1863,2,1,0,616.3769166666666,2019-10-16,14,0,1,0
349910,2019-06-30,554,Rio de Janeiro,Masculino,30,6,1353.7012,1,1,1,748.704375,2019-08-28,63,1,3,1
349911,2019-06-30,549,Minas Gerais,Masculino,54,5,928.7733,1,1,0,10.915166666666664,2019-08-03,88,1,0,1
349912,2019-06-30,528,São Paulo,Feminino,26,10,1020.7367,2,0,0,694.9997083333333,2019-10-09,21,0,2,0
349913,2019-06-30,720,Minas Gerais,Masculino,46,3,970.426,1,1,1,556.3187916666668,2019-08-08,83,1,1,1
349914,2019-06-30,743,Rio de Janeiro,Masculino,41,7,0.0,1,1,0,682.2337083333333,2019-09-24,36,1,2,1
349915,2019-06-30,615,Minas Gerais,Masculino,24,8,1085.2807,2,0,0,747.868375,2019-09-04,56,1,2,1
349916,2019-06-30,635,Minas Gerais,Feminino,44,2,790.6485,2,0,1,472.0489583333333,2019-10-30,0,0,1,0
349917,2019-06-30,686,Rio de Janeiro,Masculino,45,3,742.7487,3,1,0,270.44783333333334,2019-07-18,104,1,1,1
349918,2019-06-30,840,Rio de Janeiro,Feminino,36,6,0.0,2,1,0,589.0177916666668,2019-10-05,25,0,2,0
349919,2019-06-30,695,São Paulo,Masculino,43,1,1004.211,1,1,1,421.422,2019-10-03,27,0,1,0
349920,2019-06-30,564,São Paulo,Masculino,26,7,840.0688,2,0,0,764.5457916666667,2019-10-16,14,0,3,0
349921,2019-06-30,805,São Paulo,Feminino,31,4,0.0,2,1,0,19.992166666666662,2019-10-11,19,0,1,0
349922,2019-06-30,558,Rio de Janeiro,Masculino,45,4,0.0,1,1,0,549.1964166666669,2019-10-29,1,0,3,0
349923,2019-06-30,657,São Paulo,Feminino,39,4,802.9381,1,1,0,404.96983333333327,2019-10-11,19,0,1,0
349924,2019-06-30,641,São Paulo,Feminino,42,7,1254.3714,2,0,0,683.8690833333333,2019-10-28,2,0,2,0
349925,2019-06-30,755,São Paulo,Masculino,36,8,0.0,2,1,0,736.7077916666666,2019-10-02,28,0,2,0
349926,2019-06-30,483,São Paulo,Masculino,48,1,0.0,2,1,1,458.58075,2019-10-23,7,0,3,0
349927,2019-06-30,545,Minas Gerais,Feminino,44,2,1275.3644,1,1,0,451.6609583333334,2019-10-20,10,0,3,0
349928,2019-06-30,678,São Paulo,Masculino,66,8,0.0,2,1,1,196.32095833333327,2019-10-03,27,0,0,0
349929,2019-06-30,781,Minas Gerais,Feminino,48,9,827.9418,1,1,0,519.6695,2019-08-21,70,1,2,1
349930,2019-06-30,571,Rio de Janeiro,Feminino,22,3,1081.171,1,0,1,222.20291666666668,2019-10-15,15,0,3,0
349931,2019-06-30,634,Rio de Janeiro,Feminino,35,10,0.0,1,1,0,344.31004166666673,2019-10-05,25,0,2,0
349932,2019-06-30,523,Minas Gerais,Masculino,27,8,616.8861,2,1,0,612.7465,2019-10-28,2,0,3,0
349933,2019-06-30,501,São Paulo,Feminino,40,2,0.0,2,0,0,591.4455,2019-10-26,4,0,3,0
349934,2019-06-30,662,São Paulo,Masculino,74,6,0.0,2,1,0,514.9327083333334,2019-10-25,5,0,0,0
349935,2019-06-30,573,Rio de Janeiro,Masculino,50,0,1593.0407,1,0,1,649.6468333333332,2019-07-29,93,1,0,1
349936,2019-06-30,648,Minas Gerais,Masculino,33,5,1386.6424,1,1,0,121.151125,2019-10-23,7,0,2,0
349937,2019-06-30,662,São Paulo,Feminino,22,2,1263.6257,2,1,1,405.76166666666666,2019-10-16,14,0,1,0
349938,2019-06-30,725,São Paulo,Masculino,39,4,1606.5245000000002,2,1,0,240.1814583333333,2019-10-04,26,0,1,0
349939,2019-06-30,563,São Paulo,Feminino,35,2,1835.7284,1,1,1,275.028125,2019-07-13,109,1,3,1
349940,2019-06-30,628,São Paulo,Masculino,31,0,884.2180999999998,1,0,0,301.46029166666665,2019-10-13,17,0,1,0
349941,2019-06-30,546,Rio de Janeiro,Feminino,45,2,0.0,1,0,0,824.1242916666665,2019-09-16,44,1,3,1
349942,2019-06-30,688,Minas Gerais,Masculino,41,2,1128.7119,2,0,1,273.00308333333334,2019-10-09,21,0,1,0
349943,2019-06-30,850,Minas Gerais,Masculino,41,8,608.8068,1,1,0,132.60766666666666,2019-10-30,0,0,2,0
349944,2019-06-30,614,São Paulo,Feminino,34,5,0.0,2,1,0,773.1745416666668,2019-10-10,20,0,3,0
349945,2019-06-30,719,São Paulo,Feminino,37,9,1014.557,1,1,0,107.51495833333334,2019-09-15,45,1,2,1
349946,2019-06-30,757,São Paulo,Feminino,71,0,880.8413,2,1,1,643.0727916666667,2019-10-16,14,0,0,0
349947,2019-06-30,669,São Paulo,Masculino,29,7,0.0,2,1,1,575.60675,2019-10-24,6,0,2,0
349948,2019-06-30,438,Minas Gerais,Masculino,59,7,1271.9714,1,1,0,214.85825,2019-09-29,31,1,0,1
349949,2019-06-30,492,São Paulo,Masculino,39,7,0.0,2,0,1,297.180125,2019-10-23,7,0,3,0
349950,2019-06-30,622,São Paulo,Feminino,39,9,834.5678999999999,2,0,0,162.00975,2019-10-25,5,0,2,0
349951,2019-06-30,645,São Paulo,Masculino,42,4,982.9818,1,1,1,2.8169166666666667,2019-10-22,8,0,1,0
349952,2019-06-30,728,São Paulo,Masculino,37,0,0.0,2,1,1,300.8491666666667,2019-10-24,6,0,1,0
349953,2019-06-30,651,São Paulo,Masculino,35,2,869.118,1,1,0,725.3926666666665,2019-10-18,12,0,1,0
349954,2019-06-30,783,Minas Gerais,Feminino,42,2,1397.0728,1,1,0,8.959249999999997,2019-10-10,20,0,1,0
349955,2019-06-30,732,Rio de Janeiro,Feminino,67,1,0.0,2,1,1,740.7626666666667,2019-10-09,21,0,0,0
349956,2019-06-30,553,Rio de Janeiro,Feminino,39,1,1428.7698,2,1,0,184.8475833333333,2019-10-02,28,0,3,0
349957,2019-06-30,660,São Paulo,Masculino,30,7,1463.0131,1,0,0,403.5329583333333,2019-10-18,12,0,2,0
349958,2019-06-30,670,São Paulo,Feminino,40,3,473.6445,1,1,1,619.0809583333332,2019-09-30,30,0,1,0
349959,2019-06-30,718,São Paulo,Masculino,38,7,0.0,2,1,0,159.61808333333332,2019-10-21,9,0,2,0
349960,2019-06-30,787,São Paulo,Masculino,51,0,581.3708,1,0,1,593.909625,2019-10-01,29,0,1,0
349961,2019-06-30,775,Minas Gerais,Feminino,38,6,1798.8641,2,0,0,638.0107499999998,2019-10-28,2,0,2,0
349962,2019-06-30,479,Minas Gerais,Masculino,24,6,1076.3797,2,0,1,706.2742916666666,2019-10-22,8,0,3,0
349963,2019-06-30,660,São Paulo,Feminino,20,6,1676.8556,1,1,0,241.37458333333333,2019-10-19,11,0,2,0
349964,2019-06-30,721,Minas Gerais,Masculino,68,4,1365.2599,1,0,0,730.8297500000003,2019-10-12,18,0,0,0
349965,2019-06-30,659,Minas Gerais,Masculino,39,8,521.0633,2,1,1,449.8515,2019-10-08,22,0,2,0
349966,2019-06-30,743,São Paulo,Feminino,39,8,0.0,1,1,0,392.7643333333333,2019-10-29,1,0,2,0
349967,2019-06-30,670,São Paulo,Feminino,45,9,1049.3038,1,1,0,649.6742083333334,2019-07-14,108,1,2,1
349968,2019-06-30,766,Minas Gerais,Feminino,34,6,1064.3494,1,0,1,574.9819166666667,2019-07-02,120,1,2,1
349969,2019-06-30,845,Rio de Janeiro,Feminino,38,2,1128.0392,1,1,0,748.4660416666667,2019-10-05,25,0,1,0
349970,2019-06-30,710,Minas Gerais,Feminino,46,10,1205.3034,1,1,0,694.1124583333333,2019-09-26,34,1,2,1
349971,2019-06-30,602,Minas Gerais,Feminino,43,2,1136.4149,4,1,0,479.6514583333334,2019-07-11,111,1,3,1
349972,2019-06-30,604,Rio de Janeiro,Masculino,43,2,1450.8172,1,1,1,99.50675,2019-10-20,10,0,3,0
349973,2019-06-30,564,Rio de Janeiro,Feminino,35,9,0.0,2,1,1,440.9890833333334,2019-10-02,28,0,2,0
349974,2019-06-30,637,Minas Gerais,Feminino,27,7,1358.4289,1,1,1,422.57520833333336,2019-10-09,21,0,2,0
349975,2019-06-30,527,São Paulo,Feminino,31,1,1122.0325,1,1,0,759.4417083333334,2019-10-27,3,0,3,0
349976,2019-06-30,687,São Paulo,Masculino,34,7,1298.9519,1,0,1,119.57570833333332,2019-10-26,4,0,2,0
349977,2019-06-30,756,Minas Gerais,Masculino,41,6,1490.4992000000002,1,0,1,210.0931666666667,2019-09-22,38,1,2,1
349978,2019-06-30,503,Minas Gerais,Masculino,42,9,1532.7939,1,1,1,630.5706666666666,2019-10-25,5,0,3,0
349979,2019-06-30,657,Rio de Janeiro,Masculino,42,5,414.7333,1,1,0,470.7483333333333,2019-08-20,71,1,2,1
349980,2019-06-30,666,São Paulo,Feminino,40,2,0.0,2,0,0,151.54695833333332,2019-10-24,6,0,1,0
349981,2019-06-30,615,Minas Gerais,Masculino,39,5,1131.9351,2,1,1,217.359375,2019-10-17,13,0,3,0
349982,2019-06-30,712,Minas Gerais,Masculino,27,8,1131.7421000000004,2,1,0,613.5899166666667,2019-10-22,8,0,2,0
349983,2019-06-30,764,São Paulo,Feminino,24,0,0.0,2,1,0,369.685375,2019-10-20,10,0,1,0
349984,2019-06-30,471,São Paulo,Masculino,42,3,1649.5156,1,1,0,793.8823749999998,2019-10-26,4,0,3,0
349985,2019-06-30,608,Rio de Janeiro,Masculino,27,4,1533.251,1,1,1,833.138875,2019-10-23,7,0,3,0
349986,2019-06-30,682,Rio de Janeiro,Feminino,47,10,1340.3201,1,1,0,601.212375,2019-10-28,2,0,2,0
349987,2019-06-30,587,Minas Gerais,Feminino,32,3,1254.4504,2,1,1,543.8115833333334,2019-10-04,26,0,3,0
349988,2019-06-30,714,Minas Gerais,Feminino,35,6,1260.7743,2,1,1,224.80933333333329,2019-10-01,29,0,2,0
349989,2019-06-30,630,Rio de Janeiro,Feminino,31,1,0.0,2,1,1,707.511375,2019-10-20,10,0,1,0
349990,2019-06-30,648,Minas Gerais,Feminino,28,8,903.7109,1,1,1,611.8822083333333,2019-10-20,10,0,2,0
349991,2019-06-30,785,São Paulo,Feminino,40,3,0.0,2,1,1,403.4700833333334,2019-10-04,26,0,1,0
349992,2019-06-30,601,Minas Gerais,Feminino,47,1,1428.0202,1,1,1,239.80425,2019-10-13,17,0,0,0
349993,2019-06-30,717,São Paulo,Feminino,28,1,905.3716,1,0,1,311.6707916666667,2019-10-28,2,0,1,0
349994,2019-06-30,707,São Paulo,Feminino,44,6,0.0,2,1,1,802.2590416666667,2019-10-04,26,0,2,0
349995,2019-06-30,771,São Paulo,Feminino,23,7,1561.2373,1,1,0,304.12758333333335,2019-10-21,9,0,2,0
349996,2019-06-30,602,São Paulo,Feminino,35,5,0.0,2,1,0,129.37508333333332,2019-10-20,10,0,3,0
349997,2019-06-30,626,São Paulo,Masculino,38,7,1410.7459,1,1,0,219.9815,2019-07-26,96,1,2,1
349998,2019-06-30,588,Rio de Janeiro,Masculino,59,4,0.0,2,1,1,114.31420833333334,2019-10-29,1,0,0,0
349999,2019-06-30,616,Minas Gerais,Feminino,42,6,1178.9995,2,0,0,626.1117083333334,2019-10-21,9,0,3,0
350000,2019-06-30,621,Rio de Janeiro,Masculino,33,4,0.0,2,1,1,167.91345833333338,2019-10-21,9,0,3,0
350001,2019-06-30,674,São Paulo,Masculino,26,6,1662.5796,1,1,1,622.3725416666667,2019-10-23,7,0,2,0
350002,2019-06-30,633,Rio de Janeiro,Feminino,46,3,0.0,2,1,0,501.0440833333333,2019-10-05,25,0,1,0
350003,2019-06-30,698,Minas Gerais,Feminino,64,1,1693.6243,1,1,0,353.1680000000002,2019-07-13,109,1,0,1
350004,2019-06-30,508,São Paulo,Masculino,26,7,2059.62,1,1,0,651.7683333333333,2019-10-13,17,0,3,0
350005,2019-06-30,736,São Paulo,Feminino,24,0,0.0,2,1,0,455.648875,2019-09-29,31,1,1,1
350006,2019-06-30,672,Minas Gerais,Masculino,68,0,1260.6151,2,1,1,770.5698749999998,2019-10-24,6,0,0,0
350007,2019-06-30,613,São Paulo,Feminino,21,7,1056.2795,1,1,1,152.33545833333338,2019-10-08,22,0,2,0
350008,2019-06-30,712,São Paulo,Masculino,32,9,1006.0602,1,1,0,690.38775,2019-10-11,19,0,2,0
350009,2019-06-30,624,São Paulo,Feminino,38,3,0.0,2,1,1,681.9452083333333,2019-10-26,4,0,1,0
350010,2019-06-30,676,São Paulo,Masculino,38,1,0.0,2,0,1,148.5199583333333,2019-10-20,10,0,1,0
350011,2019-06-30,683,Minas Gerais,Feminino,32,0,1381.711,2,1,1,784.1815833333333,2019-10-13,17,0,1,0
350012,2019-06-30,489,São Paulo,Feminino,31,7,1393.9507999999996,1,0,1,25.5035,2019-10-24,6,0,3,0
350013,2019-06-30,739,São Paulo,Masculino,29,1,0.0,2,1,1,685.35325,2019-10-19,11,0,1,0
350014,2019-06-30,701,São Paulo,Feminino,37,3,0.0,2,1,1,684.4511666666666,2019-10-07,23,0,1,0
350015,2019-06-30,666,Minas Gerais,Feminino,50,7,1090.6228,1,1,1,583.9004166666667,2019-08-15,76,1,0,1
350016,2019-06-30,565,Minas Gerais,Feminino,40,1,899.9471000000002,2,0,1,504.51779166666665,2019-10-05,25,0,3,0
350017,2019-06-30,666,São Paulo,Masculino,36,3,0.0,2,1,0,146.48558333333332,2019-10-19,11,0,1,0
350018,2019-06-30,633,São Paulo,Masculino,59,2,1039.9674,1,1,1,429.829625,2019-10-24,6,0,0,0
350019,2019-06-30,578,São Paulo,Masculino,34,4,1751.1111,1,1,1,311.90958333333333,2019-10-21,9,0,3,0
350020,2019-06-30,812,Rio de Janeiro,Feminino,49,8,660.7945,2,0,0,381.4857083333334,2019-07-30,92,1,2,1
350021,2019-06-30,809,Minas Gerais,Masculino,33,8,1480.5574,1,0,0,830.0133749999999,2019-10-16,14,0,2,0
350022,2019-06-30,615,São Paulo,Masculino,36,6,0.0,1,1,1,112.54916666666664,2019-07-23,99,1,3,1
350023,2019-06-30,684,Rio de Janeiro,Feminino,31,8,0.0,2,1,0,785.9877083333333,2019-10-08,22,0,2,0
350024,2019-06-30,544,São Paulo,Masculino,40,8,0.0,2,1,0,256.5883333333333,2019-10-11,19,0,3,0
350025,2019-06-30,713,Minas Gerais,Masculino,47,1,959.9498,1,1,0,823.0384583333334,2019-10-23,7,0,1,0
350026,2019-06-30,633,São Paulo,Masculino,37,2,0.0,2,1,0,759.4090416666667,2019-10-09,21,0,1,0
350027,2019-06-30,672,Minas Gerais,Feminino,23,10,1107.4156,1,1,0,336.5770833333333,2019-10-22,8,0,2,0
350028,2019-06-30,661,São Paulo,Masculino,35,5,0.0,1,1,0,647.4771666666667,2019-10-22,8,0,1,0
350029,2019-06-30,749,Rio de Janeiro,Feminino,28,3,0.0,1,1,0,14.202916666666669,2019-10-18,12,0,1,0
350030,2019-06-30,635,Rio de Janeiro,Feminino,32,8,0.0,2,1,1,80.69991666666667,2019-07-03,119,1,2,1
350031,2019-06-30,850,Minas Gerais,Feminino,70,1,969.4758,3,1,0,259.5124583333333,2019-07-18,104,1,0,1
350032,2019-06-30,641,São Paulo,Masculino,41,6,0.0,2,1,0,272.486625,2019-10-07,23,0,2,0
350033,2019-06-30,633,Minas Gerais,Masculino,30,2,1097.8682,2,1,1,582.1367083333333,2019-10-14,16,0,1,0
350034,2019-06-30,413,Rio de Janeiro,Masculino,35,2,0.0,2,1,1,254.0535,2019-10-20,10,0,3,0
350035,2019-06-30,538,São Paulo,Masculino,31,1,0.0,2,1,0,5.731083333333333,2019-10-14,16,0,3,0
350036,2019-06-30,437,São Paulo,Feminino,39,0,1027.2149,1,0,0,92.46591666666669,2019-10-26,4,0,3,0
350037,2019-06-30,612,Rio de Janeiro,Masculino,33,5,694.7857,1,1,0,37.390291666666656,2019-08-18,73,1,3,1
350038,2019-06-30,516,Minas Gerais,Feminino,53,1,1566.7420000000004,1,1,0,493.75975,2019-07-07,115,1,0,1
350039,2019-06-30,826,Rio de Janeiro,Feminino,56,8,1745.061,2,0,1,674.1784166666667,2019-08-01,90,1,0,1
350040,2019-06-30,660,Minas Gerais,Feminino,23,6,1660.7048000000002,2,0,0,377.06133333333327,2019-10-02,28,0,2,0
350041,2019-06-30,646,Minas Gerais,Feminino,29,4,1059.5744,1,1,0,64.462125,2019-10-01,29,0,1,0
350042,2019-06-30,767,São Paulo,Masculino,36,3,0.0,1,0,0,271.4469583333333,2019-10-14,16,0,1,0
350043,2019-06-30,640,São Paulo,Masculino,40,8,1103.4068,1,1,1,657.8608333333334,2019-10-24,6,0,2,0
350044,2019-06-30,778,São Paulo,Masculino,33,1,0.0,2,1,0,355.998875,2019-10-06,24,0,1,0
350045,2019-06-30,679,Minas Gerais,Masculino,52,9,1358.7001,2,0,0,225.16091666666665,2019-10-18,12,0,0,0
350046,2019-06-30,549,São Paulo,Masculino,31,4,0.0,2,0,1,107.02020833333331,2019-10-03,27,0,3,0
350047,2019-06-30,598,São Paulo,Masculino,47,2,0.0,2,1,1,775.4855833333335,2019-10-11,19,0,3,0
350048,2019-06-30,655,São Paulo,Feminino,45,0,0.0,2,1,0,695.1279583333333,2019-10-26,4,0,1,0
350049,2019-06-30,494,São Paulo,Masculino,30,3,857.0495,1,0,1,116.19191666666669,2019-10-10,20,0,3,0
350050,2019-06-30,653,São Paulo,Feminino,42,1,0.0,2,1,1,24.034666666666663,2019-10-05,25,0,1,0
350051,2019-06-30,539,Minas Gerais,Feminino,38,8,1054.3574,1,0,0,335.731,2019-08-26,65,1,3,1
350052,2019-06-30,645,São Paulo,Feminino,37,1,0.0,2,1,1,287.4481250000001,2019-10-26,4,0,1,0
350053,2019-06-30,751,Minas Gerais,Masculino,34,9,1085.1325,2,1,1,112.90758333333332,2019-10-01,29,0,2,0
350054,2019-06-30,528,São Paulo,Masculino,35,3,1566.871,1,1,0,830.5032083333333,2019-10-16,14,0,3,0
350055,2019-06-30,696,Minas Gerais,Masculino,31,3,1506.0451999999998,1,0,0,23.19416666666667,2019-10-28,2,0,1,0
350056,2019-06-30,716,São Paulo,Feminino,44,6,1551.149,1,0,0,557.7992916666666,2019-10-29,1,0,2,0
350057,2019-06-30,602,São Paulo,Feminino,35,8,0.0,2,1,1,636.8480416666666,2019-10-21,9,0,2,0
350058,2019-06-30,647,Rio de Janeiro,Feminino,64,1,912.16,1,1,1,174.16741666666667,2019-10-05,25,0,0,0
350059,2019-06-30,850,Minas Gerais,Masculino,61,3,1417.8402,1,1,1,383.5572916666666,2019-10-18,12,0,0,0
350060,2019-06-30,590,São Paulo,Feminino,32,0,1277.6324,1,1,0,419.6564166666666,2019-10-11,19,0,1,0
350061,2019-06-30,825,Rio de Janeiro,Feminino,32,1,0.0,2,1,1,178.89645833333333,2019-10-12,18,0,1,0
350062,2019-06-30,850,Rio de Janeiro,Masculino,31,6,826.1356,2,1,0,621.5455000000002,2019-10-09,21,0,2,0
350063,2019-06-30,789,São Paulo,Feminino,32,7,694.2352000000002,1,1,0,447.914125,2019-10-30,0,0,2,0
350064,2019-06-30,701,São Paulo,Feminino,42,6,861.6782000000002,1,1,0,638.9265833333334,2019-10-12,18,0,2,0
350065,2019-06-30,713,Rio de Janeiro,Feminino,47,1,0.0,1,1,0,449.2711666666667,2019-08-10,81,1,1,1
350066,2019-06-30,570,São Paulo,Masculino,30,2,1314.0656,1,1,1,199.801875,2019-10-02,28,0,3,0
350067,2019-06-30,536,Minas Gerais,Feminino,44,4,1218.9882,1,0,0,545.86325,2019-10-08,22,0,3,0
350068,2019-06-30,771,Minas Gerais,Masculino,32,9,774.872,1,0,0,138.096,2019-10-08,22,0,2,0
350069,2019-06-30,512,São Paulo,Feminino,75,2,0.0,1,1,0,513.76925,2019-10-22,8,0,0,0
350070,2019-06-30,698,Rio de Janeiro,Masculino,45,5,1644.5094,1,1,0,591.54175,2019-09-08,52,1,1,1
350071,2019-06-30,656,São Paulo,Masculino,33,7,1387.0502,2,1,0,154.73395833333333,2019-10-19,11,0,2,0
350072,2019-06-30,761,Rio de Janeiro,Masculino,37,7,1327.3017000000002,1,1,0,830.3875416666667,2019-10-27,3,0,2,0
350073,2019-06-30,709,São Paulo,Feminino,30,5,0.0,2,0,1,672.4509166666667,2019-10-03,27,0,1,0
350074,2019-06-30,597,Rio de Janeiro,Feminino,66,3,0.0,1,1,1,293.88554166666665,2019-10-22,8,0,0,0
350075,2019-06-30,592,São Paulo,Masculino,28,2,1164.9822,1,1,0,601.209375,2019-10-02,28,0,3,0
350076,2019-06-30,599,São Paulo,Feminino,41,1,0.0,2,1,0,400.2909166666667,2019-10-09,21,0,1,0
350077,2019-06-30,572,Minas Gerais,Feminino,35,1,1399.7907,1,1,0,773.5951666666667,2019-10-22,8,0,3,0
350078,2019-06-30,611,Minas Gerais,Feminino,43,9,1272.1631,2,0,1,74.63854166666665,2019-10-13,17,0,2,0
350079,2019-06-30,634,São Paulo,Feminino,45,2,0.0,4,1,0,420.99804166666667,2019-07-26,96,1,1,1
350080,2019-06-30,666,São Paulo,Masculino,51,2,1482.2265,1,0,0,653.9730833333333,2019-07-10,112,1,0,1
350081,2019-06-30,696,São Paulo,Feminino,41,8,0.0,2,0,0,117.820125,2019-10-23,7,0,2,0
350082,2019-06-30,669,São Paulo,Feminino,38,8,0.0,2,1,0,350.2048333333333,2019-10-14,16,0,2,0
350083,2019-06-30,726,Rio de Janeiro,Masculino,30,8,1341.5229000000004,1,1,1,615.9268333333333,2019-10-18,12,0,2,0
350084,2019-06-30,497,Minas Gerais,Feminino,32,8,1115.3723,4,1,1,39.57495833333333,2019-07-29,93,1,3,1
350085,2019-06-30,750,Rio de Janeiro,Feminino,39,7,1195.6592,1,1,0,362.7822083333333,2019-10-05,25,0,2,0
350086,2019-06-30,850,Rio de Janeiro,Feminino,29,7,0.0,2,1,0,96.821875,2019-10-07,23,0,2,0
350087,2019-06-30,617,Rio de Janeiro,Masculino,38,7,0.0,1,1,1,113.497,2019-10-03,27,0,2,0
350088,2019-06-30,652,Minas Gerais,Masculino,46,10,1210.638,3,1,0,631.1744166666666,2019-09-20,40,1,2,1
350089,2019-06-30,560,Rio de Janeiro,Feminino,27,7,1249.9598,1,1,1,477.7907916666666,2019-10-27,3,0,3,0
350090,2019-06-30,629,Rio de Janeiro,Masculino,39,5,0.0,2,0,0,486.4505833333334,2019-10-03,27,0,3,0
350091,2019-06-30,660,Minas Gerais,Feminino,52,4,868.9184,1,1,0,378.65733333333327,2019-10-14,16,0,0,0
350092,2019-06-30,676,São Paulo,Masculino,38,8,0.0,2,1,1,557.0536666666668,2019-10-18,12,0,2,0
350093,2019-06-30,581,Rio de Janeiro,Masculino,43,9,780.2261,1,0,1,127.762125,2019-10-17,13,0,2,0
350094,2019-06-30,798,São Paulo,Masculino,34,9,1544.9579,1,1,0,797.4828333333335,2019-10-04,26,0,2,0
350095,2019-06-30,705,São Paulo,Masculino,38,1,1894.4372,1,0,1,444.36908333333326,2019-10-28,2,0,1,0
350096,2019-06-30,714,Rio de Janeiro,Feminino,31,6,1529.266,1,1,1,212.08295833333327,2019-10-26,4,0,2,0
350097,2019-06-30,664,São Paulo,Feminino,44,8,1429.8969,1,1,1,481.052125,2019-08-16,75,1,2,1
350098,2019-06-30,697,Minas Gerais,Masculino,43,7,1153.7194,2,1,0,267.24625000000003,2019-10-19,11,0,2,0
350099,2019-06-30,609,São Paulo,Masculino,37,6,0.0,2,0,1,91.79466666666669,2019-10-08,22,0,3,0
350100,2019-06-30,548,Rio de Janeiro,Masculino,38,0,1780.5654000000004,2,1,0,160.14470833333334,2019-10-18,12,0,3,0
350101,2019-06-30,850,Rio de Janeiro,Masculino,39,6,2060.1494,2,0,1,178.2285,2019-09-22,38,1,2,1
350102,2019-06-30,656,São Paulo,Masculino,41,2,0.0,2,1,0,662.3907083333332,2019-10-12,18,0,1,0
350103,2019-06-30,727,Minas Gerais,Masculino,37,9,1011.9183,1,1,1,143.96395833333332,2019-09-16,44,1,2,1
350104,2019-06-30,642,São Paulo,Feminino,55,7,0.0,2,1,1,422.98233333333326,2019-10-04,26,0,0,0
350105,2019-06-30,710,Rio de Janeiro,Feminino,31,5,0.0,2,1,0,39.84054166666667,2019-10-21,9,0,1,0
350106,2019-06-30,710,Rio de Janeiro,Masculino,33,1,0.0,2,1,0,701.304875,2019-10-26,4,0,1,0
350107,2019-06-30,718,São Paulo,Feminino,37,7,0.0,2,1,1,229.58370833333333,2019-10-02,28,0,2,0
350108,2019-06-30,586,Minas Gerais,Masculino,32,1,1498.1454,1,1,0,132.62525,2019-10-22,8,0,3,0
350109,2019-06-30,617,Rio de Janeiro,Feminino,36,7,1156.1724000000004,1,1,1,297.9975,2019-10-13,17,0,2,0
350110,2019-06-30,630,São Paulo,Masculino,28,9,0.0,2,0,0,135.830625,2019-10-21,9,0,2,0
350111,2019-06-30,791,Minas Gerais,Feminino,42,10,1136.5741,2,0,1,583.1111666666667,2019-08-03,88,1,2,1
350112,2019-06-30,673,Rio de Janeiro,Masculino,39,8,1381.6,1,1,1,460.2854583333333,2019-10-05,25,0,2,0
350113,2019-06-30,477,Minas Gerais,Feminino,36,3,1177.0086,1,0,0,308.5083333333333,2019-10-07,23,0,3,0
350114,2019-06-30,662,São Paulo,Feminino,37,5,0.0,2,1,0,632.7993333333333,2019-10-23,7,0,1,0
350115,2019-06-30,850,Minas Gerais,Masculino,37,9,1225.0638,1,0,1,832.0576666666666,2019-07-30,92,1,2,1
350116,2019-06-30,635,São Paulo,Feminino,58,1,0.0,1,1,1,245.44616666666667,2019-09-23,37,1,0,1
350117,2019-06-30,537,São Paulo,Masculino,59,9,0.0,2,0,0,432.4990416666666,2019-07-17,105,1,0,1
350118,2019-06-30,579,São Paulo,Feminino,39,3,1665.0117,2,1,0,390.98183333333327,2019-10-10,20,0,3,0
350119,2019-06-30,651,Rio de Janeiro,Feminino,46,4,897.4305,1,1,0,651.7732083333333,2019-08-05,86,1,0,1
350120,2019-06-30,610,São Paulo,Feminino,25,2,0.0,2,1,0,515.5159583333333,2019-10-29,1,0,1,0
350121,2019-06-30,581,São Paulo,Masculino,30,1,0.0,2,1,0,831.1003333333333,2019-10-24,6,0,3,0
350122,2019-06-30,592,São Paulo,Masculino,39,7,0.0,2,1,0,346.1847083333333,2019-10-08,22,0,3,0
350123,2019-06-30,688,Rio de Janeiro,Feminino,35,6,0.0,1,1,0,106.20179166666668,2019-07-21,101,1,2,1
350124,2019-06-30,681,São Paulo,Feminino,18,1,988.9439,1,1,1,39.985,2019-10-04,26,0,1,0
350125,2019-06-30,658,Minas Gerais,Masculino,37,3,1687.3574,2,0,0,293.20933333333335,2019-10-04,26,0,1,0
350126,2019-06-30,792,São Paulo,Masculino,34,1,0.0,1,0,1,359.7096666666667,2019-10-09,21,0,1,0
350127,2019-06-30,528,Minas Gerais,Feminino,62,7,1332.0117,1,0,0,702.1153333333333,2019-09-14,46,1,0,1
350128,2019-06-30,624,Rio de Janeiro,Feminino,36,0,0.0,2,1,0,465.0245833333333,2019-10-14,16,0,1,0
350129,2019-06-30,562,Minas Gerais,Masculino,31,4,1272.3725,2,0,1,597.1559166666667,2019-10-18,12,0,3,0
350130,2019-06-30,678,Minas Gerais,Masculino,36,1,1178.6485,2,1,0,115.07941666666667,2019-10-04,26,0,1,0
