"ClientId","DataExtracao","Score_Credito","Estado","Gênero","Idade","Tempo_Cliente","Limite_Credito_Mercado","Qte_Categorias","Usa_Cartao_Credito","Programa_Fidelidade","Sum_Pedidos_Acumulados","ClientId","DataUltimaTransacao"
351107,2019-06-30,614,Rio de Janeiro,Masculino,39,3,1519.1493,1,0,0,235.2477083333333,351107,2019-10-06
351108,2019-06-30,737,São Paulo,Masculino,43,0,800.9092999999998,1,1,0,166.33333333333331,351108,2019-08-30
351109,2019-06-30,587,Rio de Janeiro,Masculino,51,3,837.3932000000002,1,0,1,619.9935416666667,351109,2019-10-20
351110,2019-06-30,682,São Paulo,Feminino,35,2,1811.6644,1,1,1,265.571625,351110,2019-07-15
351111,2019-06-30,710,São Paulo,Masculino,38,3,1305.8882,1,1,1,645.8235000000002,351111,2019-10-26
351112,2019-06-30,507,São Paulo,Masculino,42,6,0.0,2,1,0,144.90512500000003,351112,2019-10-28
351113,2019-06-30,609,Minas Gerais,Masculino,33,6,941.2667,1,0,0,390.49233333333336,351113,2019-10-12
351114,2019-06-30,786,São Paulo,Masculino,32,9,0.0,2,1,0,554.6350416666667,351114,2019-10-02
351115,2019-06-30,688,São Paulo,Masculino,38,7,1480.4568,1,1,0,731.1663333333332,351115,2019-08-25
351116,2019-06-30,710,São Paulo,Masculino,38,2,0.0,2,1,0,0.4011250000000001,351116,2019-10-24
351117,2019-06-30,779,Rio de Janeiro,Masculino,33,3,0.0,2,1,0,128.35283333333334,351117,2019-10-28
351118,2019-06-30,733,São Paulo,Feminino,44,6,1681.6584,1,0,1,821.6395416666667,351118,2019-10-23
351119,2019-06-30,583,Minas Gerais,Feminino,26,10,728.3556,2,1,0,403.300625,351119,2019-10-25
351120,2019-06-30,627,São Paulo,Masculino,41,3,0.0,2,1,0,552.9991666666666,351120,2019-10-12
351121,2019-06-30,666,Minas Gerais,Masculino,31,3,1232.1208,2,1,1,467.322125,351121,2019-10-19
351122,2019-06-30,620,Rio de Janeiro,Masculino,38,0,0.0,2,1,1,158.39725,351122,2019-10-06
351123,2019-06-30,614,Rio de Janeiro,Feminino,39,6,0.0,2,1,1,683.4124166666667,351123,2019-10-03
351124,2019-06-30,606,São Paulo,Masculino,40,6,1195.0188,2,1,0,194.8955833333333,351124,2019-10-23
351125,2019-06-30,700,Minas Gerais,Feminino,39,5,1445.5083,2,1,1,790.2684583333332,351125,2019-10-03
351126,2019-06-30,677,Minas Gerais,Masculino,34,3,1267.2941,1,1,1,108.776625,351126,2019-08-10
351127,2019-06-30,850,Minas Gerais,Masculino,36,5,1199.8407,1,1,0,798.0629583333333,351127,2019-09-18
351128,2019-06-30,564,São Paulo,Masculino,35,4,0.0,1,1,0,662.2397916666666,351128,2019-10-14
351129,2019-06-30,771,Rio de Janeiro,Feminino,56,2,0.0,1,1,1,105.09416666666668,351129,2019-08-16
351130,2019-06-30,620,Rio de Janeiro,Masculino,42,9,1214.9005,1,1,1,122.06975,351130,2019-10-02
351131,2019-06-30,610,Rio de Janeiro,Masculino,46,5,918.978,1,1,0,226.64283333333333,351131,2019-10-07
351132,2019-06-30,609,Rio de Janeiro,Masculino,39,2,1394.4375,2,1,0,38.47525,351132,2019-10-12
351133,2019-06-30,683,Minas Gerais,Masculino,35,5,1449.6197,1,0,1,111.65304166666668,351133,2019-10-10
351134,2019-06-30,633,Minas Gerais,Masculino,42,3,1260.4102,1,0,1,49.15370833333333,351134,2019-10-30
351135,2019-06-30,676,Minas Gerais,Masculino,28,1,694.5905,2,1,1,535.255375,351135,2019-10-17
351136,2019-06-30,693,São Paulo,Masculino,38,7,1983.3877,2,1,1,59.49241666666667,351136,2019-10-27
351137,2019-06-30,709,São Paulo,Masculino,36,0,0.0,2,1,0,195.04904166666665,351137,2019-10-07
351138,2019-06-30,569,Minas Gerais,Masculino,35,2,1091.9666,3,1,0,455.8049583333333,351138,2019-09-22
351139,2019-06-30,684,Rio de Janeiro,Feminino,38,3,1341.685,3,1,0,16.527083333333334,351139,2019-08-24
351140,2019-06-30,565,São Paulo,Masculino,34,6,0.0,1,1,1,263.2235,351140,2019-10-18
351141,2019-06-30,681,São Paulo,Masculino,29,8,0.0,1,1,0,276.53054166666664,351141,2019-10-24
351142,2019-06-30,503,Rio de Janeiro,Feminino,36,9,0.0,2,1,1,67.811125,351142,2019-10-22
351143,2019-06-30,656,São Paulo,Masculino,40,2,0.0,2,1,1,752.3061666666667,351143,2019-10-17
351144,2019-06-30,566,Minas Gerais,Masculino,65,4,1201.0041,1,1,0,448.1798333333333,351144,2019-08-04
351145,2019-06-30,592,São Paulo,Feminino,62,5,0.0,1,1,1,420.589875,351145,2019-10-19
351146,2019-06-30,687,Rio de Janeiro,Feminino,50,5,0.0,2,1,0,459.29333333333335,351146,2019-10-18
351147,2019-06-30,686,Rio de Janeiro,Masculino,22,8,0.0,2,0,0,593.0493750000003,351147,2019-10-26
351148,2019-06-30,616,Rio de Janeiro,Masculino,30,2,0.0,2,1,0,829.5812916666667,351148,2019-10-12
351149,2019-06-30,494,Rio de Janeiro,Masculino,67,5,0.0,2,1,1,357.87566666666675,351149,2019-10-08
351150,2019-06-30,534,São Paulo,Masculino,38,3,0.0,1,0,0,599.7427916666667,351150,2019-10-16
351151,2019-06-30,695,Rio de Janeiro,Feminino,31,8,0.0,2,0,1,548.518375,351151,2019-10-14
351152,2019-06-30,579,Rio de Janeiro,Feminino,31,9,0.0,2,1,0,468.31658333333337,351152,2019-10-22
351153,2019-06-30,432,Minas Gerais,Masculino,38,2,1355.598,2,1,1,299.4012500000001,351153,2019-10-01
351154,2019-06-30,816,Minas Gerais,Feminino,25,2,1503.5535,2,1,1,149.04516666666666,351154,2019-10-26
351155,2019-06-30,730,São Paulo,Feminino,37,1,0.0,2,1,1,518.1859583333334,351155,2019-10-11
351156,2019-06-30,593,São Paulo,Feminino,35,6,1334.8912,2,1,1,325.42204166666664,351156,2019-10-11
351157,2019-06-30,715,Minas Gerais,Feminino,37,9,1054.8931,1,0,0,596.2353749999997,351157,2019-08-07
351158,2019-06-30,775,Minas Gerais,Masculino,25,10,602.052,2,1,0,58.63795833333334,351158,2019-10-11
351159,2019-06-30,539,São Paulo,Masculino,38,5,0.0,2,1,0,197.45170833333327,351159,2019-10-12
351160,2019-06-30,576,Rio de Janeiro,Masculino,19,6,0.0,2,0,0,301.2752916666667,351160,2019-10-24
351161,2019-06-30,617,Rio de Janeiro,Masculino,50,7,0.0,1,1,0,770.1654166666667,351161,2019-08-11
351162,2019-06-30,688,São Paulo,Masculino,40,6,0.0,1,1,1,199.52683333333331,351162,2019-10-28
351163,2019-06-30,608,São Paulo,Masculino,33,4,0.0,1,0,1,543.6417916666667,351163,2019-10-13
351164,2019-06-30,597,Rio de Janeiro,Masculino,35,9,0.0,3,0,1,304.92245833333334,351164,2019-09-01
351165,2019-06-30,670,São Paulo,Feminino,42,6,1123.3363,1,1,1,273.7785833333333,351165,2019-10-23
351166,2019-06-30,616,Minas Gerais,Feminino,57,7,1169.3681,1,1,1,434.914,351166,2019-10-02
351167,2019-06-30,579,Minas Gerais,Feminino,50,5,1177.2102,1,0,1,800.6109583333334,351167,2019-07-28
351168,2019-06-30,786,São Paulo,Masculino,37,7,1658.9622,2,1,1,279.0736666666666,351168,2019-10-02
351169,2019-06-30,704,Rio de Janeiro,Feminino,44,9,1536.5685,1,1,0,661.428375,351169,2019-10-28
351170,2019-06-30,796,São Paulo,Feminino,50,1,941.64,1,1,1,789.2280833333333,351170,2019-10-18
351171,2019-06-30,598,Rio de Janeiro,Masculino,39,1,0.0,2,1,0,663.043,351171,2019-10-20
351172,2019-06-30,602,São Paulo,Masculino,49,0,1918.0873,1,0,0,406.83416666666665,351172,2019-10-02
351173,2019-06-30,619,São Paulo,Masculino,58,5,1521.9933,1,1,1,358.425375,351173,2019-10-17
351174,2019-06-30,492,Minas Gerais,Feminino,52,8,1253.9624,1,1,0,41.728,351174,2019-09-05
351175,2019-06-30,641,Minas Gerais,Masculino,41,7,1044.0554,3,1,0,72.43420833333333,351175,2019-10-12
351176,2019-06-30,518,São Paulo,Feminino,27,1,1338.0149,1,1,1,597.1482083333333,351176,2019-10-10
351177,2019-06-30,623,Rio de Janeiro,Feminino,40,4,0.0,3,1,0,131.95491666666666,351177,2019-10-24
351178,2019-06-30,733,São Paulo,Feminino,28,5,0.0,2,0,0,53.1715,351178,2019-10-15
351179,2019-06-30,625,Minas Gerais,Masculino,42,6,1000.4733,1,1,0,389.2914583333333,351179,2019-10-27
351180,2019-06-30,759,São Paulo,Feminino,31,1,1098.486,1,1,1,175.0522916666667,351180,2019-10-09
351181,2019-06-30,604,São Paulo,Feminino,32,7,1278.4938,1,1,0,65.82791666666667,351181,2019-10-09
351182,2019-06-30,512,Rio de Janeiro,Feminino,46,3,0.0,2,1,1,235.03391666666667,351182,2019-10-06
351183,2019-06-30,520,São Paulo,Feminino,29,8,959.4776,1,1,0,19.5685,351183,2019-10-20
351184,2019-06-30,805,Rio de Janeiro,Masculino,26,2,0.0,2,1,1,104.34208333333332,351184,2019-10-07
351185,2019-06-30,626,São Paulo,Masculino,43,4,1376.3869,1,1,0,543.5086666666667,351185,2019-07-05
351186,2019-06-30,656,São Paulo,Masculino,38,10,0.0,1,1,1,568.8409166666668,351186,2019-10-20
351187,2019-06-30,785,Rio de Janeiro,Masculino,41,7,0.0,2,1,1,829.6203333333333,351187,2019-10-06
351188,2019-06-30,553,São Paulo,Masculino,31,6,0.0,2,0,0,519.152625,351188,2019-10-16
351189,2019-06-30,569,São Paulo,Feminino,44,4,0.0,2,0,0,559.97825,351189,2019-10-12
351190,2019-06-30,670,São Paulo,Masculino,38,10,894.1699000000001,1,0,0,601.1474583333334,351190,2019-10-24
351191,2019-06-30,586,Rio de Janeiro,Masculino,42,6,0.0,2,1,1,514.2092916666667,351191,2019-10-27
351192,2019-06-30,617,Rio de Janeiro,Feminino,45,1,0.0,1,1,0,597.07525,351192,2019-10-26
351193,2019-06-30,508,São Paulo,Feminino,60,7,1432.6204,1,1,1,539.84475,351193,2019-10-05
351194,2019-06-30,624,Rio de Janeiro,Feminino,35,7,1196.5645,2,1,1,19.146041666666672,351194,2019-10-27
351195,2019-06-30,654,São Paulo,Masculino,29,4,1329.5464000000004,1,1,1,611.3127916666667,351195,2019-10-01
351196,2019-06-30,681,Minas Gerais,Feminino,44,3,1052.067,2,1,1,681.4931666666666,351196,2019-10-28
351197,2019-06-30,578,Rio de Janeiro,Masculino,28,4,0.0,2,0,0,28.94620833333333,351197,2019-10-19
351198,2019-06-30,621,Rio de Janeiro,Feminino,37,9,830.6125999999998,2,1,0,38.21058333333333,351198,2019-10-13
351199,2019-06-30,632,São Paulo,Masculino,40,5,1476.5068,1,1,1,831.9784583333333,351199,2019-10-28
351200,2019-06-30,644,São Paulo,Masculino,44,5,733.4856,1,1,0,654.861625,351200,2019-07-25
351201,2019-06-30,821,São Paulo,Masculino,28,2,0.0,2,1,0,191.96883333333332,351201,2019-10-04
351202,2019-06-30,754,São Paulo,Feminino,38,2,0.0,2,0,0,14.686208333333335,351202,2019-10-02
351203,2019-06-30,568,Rio de Janeiro,Feminino,27,1,1163.2068,1,0,1,189.84975,351203,2019-10-20
351204,2019-06-30,584,São Paulo,Masculino,33,3,0.0,2,0,1,246.26304166666665,351204,2019-10-17
351205,2019-06-30,549,São Paulo,Feminino,29,8,0.0,2,1,1,789.8268333333333,351205,2019-10-11
351206,2019-06-30,729,São Paulo,Feminino,38,7,0.0,2,0,0,190.74958333333328,351206,2019-10-06
351207,2019-06-30,523,São Paulo,Masculino,61,8,662.5071,1,1,1,91.07941666666667,351207,2019-10-01
351208,2019-06-30,477,Minas Gerais,Feminino,24,2,956.7562,2,0,0,677.9154166666667,351208,2019-07-13
351209,2019-06-30,675,Minas Gerais,Masculino,42,2,926.1664,2,1,0,35.696583333333336,351209,2019-10-13
351210,2019-06-30,782,Rio de Janeiro,Feminino,41,4,0.0,1,1,0,553.9328333333334,351210,2019-10-27
351211,2019-06-30,616,Rio de Janeiro,Feminino,36,6,0.0,1,1,1,53.818000000000005,351211,2019-07-16
351212,2019-06-30,738,Rio de Janeiro,Feminino,37,8,1005.6594,1,1,1,536.6660833333333,351212,2019-10-22
351213,2019-06-30,717,Rio de Janeiro,Feminino,42,5,1903.0578,1,1,0,413.94916666666666,351213,2019-08-02
351214,2019-06-30,526,Minas Gerais,Feminino,35,9,1185.364,1,1,0,170.753625,351214,2019-07-22
351215,2019-06-30,660,São Paulo,Masculino,19,5,1276.4964,1,1,1,168.20270833333333,351215,2019-10-28
351216,2019-06-30,525,São Paulo,Masculino,35,7,1653.5876999999996,1,0,1,394.7439166666666,351216,2019-10-04
351217,2019-06-30,629,Rio de Janeiro,Masculino,29,6,0.0,2,1,1,370.1783333333333,351217,2019-10-06
351218,2019-06-30,616,Minas Gerais,Feminino,36,10,782.4953,1,1,0,570.562125,351218,2019-10-04
351219,2019-06-30,521,Minas Gerais,Feminino,61,0,1251.9396000000004,1,1,1,455.6522083333333,351219,2019-10-12
351220,2019-06-30,691,São Paulo,Feminino,29,9,0.0,2,0,0,831.816375,351220,2019-10-19
351221,2019-06-30,687,Minas Gerais,Feminino,41,2,1540.0721,1,1,0,660.0342916666667,351221,2019-10-30
351222,2019-06-30,677,Rio de Janeiro,Feminino,43,3,1332.1488,2,1,1,399.73683333333327,351222,2019-10-30
351223,2019-06-30,695,Rio de Janeiro,Masculino,63,1,1462.0293,1,1,1,527.870125,351223,2019-08-15
351224,2019-06-30,663,São Paulo,Feminino,27,9,0.0,2,1,0,628.542875,351224,2019-10-16
351225,2019-06-30,496,São Paulo,Masculino,30,0,909.6349,1,0,1,115.84166666666668,351225,2019-10-20
351226,2019-06-30,747,Rio de Janeiro,Masculino,41,9,0.0,1,1,0,135.12891666666667,351226,2019-08-22
351227,2019-06-30,546,São Paulo,Feminino,52,2,0.0,1,1,0,572.2182083333333,351227,2019-07-25
351228,2019-06-30,706,Rio de Janeiro,Masculino,68,4,1143.8685,1,1,1,119.17366666666666,351228,2019-10-05
351229,2019-06-30,472,São Paulo,Feminino,26,5,0.0,2,1,0,451.71525,351229,2019-10-05
351230,2019-06-30,703,São Paulo,Feminino,40,7,0.0,2,0,1,510.49375,351230,2019-10-17
351231,2019-06-30,850,São Paulo,Feminino,38,2,0.0,2,1,0,37.562791666666655,351231,2019-10-26
351232,2019-06-30,667,Rio de Janeiro,Masculino,71,4,1372.6078,1,0,1,393.47116666666665,351232,2019-07-25
351233,2019-06-30,559,São Paulo,Masculino,33,9,1110.6005,2,1,0,459.8826666666667,351233,2019-10-04
351234,2019-06-30,636,Rio de Janeiro,Masculino,60,7,1244.4773,1,1,1,589.01925,351234,2019-07-15
351235,2019-06-30,672,São Paulo,Feminino,34,8,0.0,2,1,1,67.68854166666667,351235,2019-10-24
351236,2019-06-30,667,São Paulo,Masculino,42,7,0.0,1,0,1,451.45391666666666,351236,2019-07-04
351237,2019-06-30,648,Minas Gerais,Masculino,33,7,1353.1041,2,0,1,715.2841666666667,351237,2019-10-07
351238,2019-06-30,497,São Paulo,Masculino,32,8,0.0,2,1,0,280.6850833333333,351238,2019-10-30
351239,2019-06-30,743,São Paulo,Feminino,73,6,0.0,2,0,1,449.4474166666667,351239,2019-10-07
351240,2019-06-30,619,São Paulo,Masculino,29,5,0.0,2,1,0,809.6254166666668,351240,2019-10-11
351241,2019-06-30,639,Rio de Janeiro,Masculino,34,5,1393.9319,2,0,0,141.4586666666667,351241,2019-10-26
351242,2019-06-30,540,Rio de Janeiro,Masculino,28,8,0.0,2,0,0,823.2846666666667,351242,2019-10-22
351243,2019-06-30,766,São Paulo,Feminino,26,3,1042.588,1,1,1,1.7842916666666668,351243,2019-10-18
351244,2019-06-30,749,São Paulo,Feminino,26,6,0.0,2,0,1,145.61987499999995,351244,2019-10-28
351245,2019-06-30,655,Minas Gerais,Masculino,32,9,1134.4701,1,1,0,342.0179166666667,351245,2019-10-01
351246,2019-06-30,630,São Paulo,Masculino,33,9,0.0,2,1,0,270.019125,351246,2019-10-30
351247,2019-06-30,778,Minas Gerais,Feminino,33,4,1110.6373,2,1,0,348.1527083333333,351247,2019-10-16
351248,2019-06-30,757,Minas Gerais,Feminino,30,6,1613.7802,1,0,0,299.69283333333334,351248,2019-07-13
351249,2019-06-30,529,Rio de Janeiro,Feminino,39,2,827.6642999999998,1,1,1,512.1893333333334,351249,2019-10-29
351250,2019-06-30,620,Rio de Janeiro,Masculino,29,9,0.0,2,1,0,54.7245,351250,2019-10-22
351251,2019-06-30,615,São Paulo,Feminino,61,1,1042.677,1,1,0,261.8568333333333,351251,2019-09-15
351252,2019-06-30,735,São Paulo,Feminino,25,3,917.188,1,0,0,118.380125,351252,2019-10-19
351253,2019-06-30,705,Rio de Janeiro,Feminino,47,3,634.887,1,0,1,119.33716666666666,351253,2019-08-04
351254,2019-06-30,644,Rio de Janeiro,Feminino,46,6,124.5919,1,0,0,653.2805833333333,351254,2019-08-31
351255,2019-06-30,505,Minas Gerais,Feminino,37,6,1598.639,2,0,1,522.116125,351255,2019-10-28
351256,2019-06-30,471,Minas Gerais,Masculino,23,6,1045.9255,2,1,0,548.9009583333334,351256,2019-10-07
351257,2019-06-30,722,Rio de Janeiro,Feminino,50,4,1320.8859,1,1,1,534.4255833333334,351257,2019-10-13
351258,2019-06-30,577,Rio de Janeiro,Feminino,39,4,0.0,2,1,0,380.69341666666656,351258,2019-10-30
351259,2019-06-30,744,Rio de Janeiro,Masculino,44,5,1206.5467999999996,1,1,0,342.878375,351259,2019-10-08
351260,2019-06-30,573,São Paulo,Feminino,30,6,0.0,2,1,0,275.7925416666667,351260,2019-10-10
351261,2019-06-30,653,São Paulo,Feminino,32,4,837.7294999999998,1,0,1,99.669375,351261,2019-10-03
351262,2019-06-30,660,São Paulo,Feminino,31,6,1723.2567,1,0,1,189.32658333333333,351262,2019-10-27
351263,2019-06-30,787,São Paulo,Masculino,46,7,1176.8531,2,1,1,389.00145833333335,351263,2019-10-07
351264,2019-06-30,617,São Paulo,Masculino,41,7,0.0,2,0,1,60.40279166666666,351264,2019-10-05
351265,2019-06-30,567,São Paulo,Masculino,39,5,0.0,2,0,0,702.1738333333334,351265,2019-10-03
351266,2019-06-30,682,Rio de Janeiro,Feminino,64,9,0.0,2,1,1,430.4935,351266,2019-10-03
351267,2019-06-30,684,São Paulo,Masculino,35,6,1358.715,1,1,1,363.41420833333336,351267,2019-10-08
351268,2019-06-30,447,São Paulo,Masculino,41,3,0.0,4,1,1,822.8766250000001,351268,2019-09-27
351269,2019-06-30,625,Minas Gerais,Feminino,49,4,1285.0476,1,1,0,528.3859583333334,351269,2019-07-07
351270,2019-06-30,585,São Paulo,Masculino,36,7,0.0,2,1,0,392.84620833333327,351270,2019-10-24
351271,2019-06-30,516,São Paulo,Feminino,42,8,562.2825,1,1,0,195.23966666666664,351271,2019-10-05
351272,2019-06-30,732,Minas Gerais,Feminino,45,6,987.924,1,1,0,339.5487500000001,351272,2019-07-30
351273,2019-06-30,628,Minas Gerais,Masculino,40,5,1817.6832,2,1,1,537.949875,351273,2019-10-21
351274,2019-06-30,682,Rio de Janeiro,Feminino,48,9,1011.9801,1,1,1,207.2204166666667,351274,2019-10-27
351275,2019-06-30,746,São Paulo,Masculino,25,9,0.0,2,0,1,369.70195833333327,351275,2019-10-08
351276,2019-06-30,655,São Paulo,Feminino,60,3,0.0,2,1,1,362.4227083333333,351276,2019-10-08
351277,2019-06-30,644,São Paulo,Feminino,39,9,0.0,1,1,0,15.587208333333333,351277,2019-10-24
351278,2019-06-30,778,São Paulo,Masculino,34,5,1390.6406,2,0,0,283.12216666666666,351278,2019-10-01
351279,2019-06-30,617,São Paulo,Feminino,35,2,1045.081,1,1,1,615.1519166666667,351279,2019-10-03
351280,2019-06-30,660,Minas Gerais,Masculino,35,9,1139.4858,1,1,0,787.0498333333333,351280,2019-09-25
351281,2019-06-30,537,São Paulo,Masculino,47,10,0.0,2,0,1,106.17758333333332,351281,2019-10-22
351282,2019-06-30,554,São Paulo,Feminino,39,10,0.0,2,1,1,76.63304166666667,351282,2019-10-24
351283,2019-06-30,806,São Paulo,Masculino,31,9,0.0,2,0,1,584.0348333333333,351283,2019-10-01
351284,2019-06-30,611,Minas Gerais,Masculino,37,1,1175.2472,2,0,1,671.1012083333334,351284,2019-10-20
351285,2019-06-30,665,São Paulo,Feminino,37,5,1603.8982,1,0,1,764.7586666666666,351285,2019-10-29
351286,2019-06-30,648,São Paulo,Feminino,37,7,0.0,2,1,0,809.3288333333335,351286,2019-10-17
351287,2019-06-30,692,São Paulo,Masculino,27,1,1255.4753,1,0,0,32.91858333333333,351287,2019-10-21
351288,2019-06-30,507,Rio de Janeiro,Masculino,46,6,927.8368,1,1,1,214.267875,351288,2019-10-05
351289,2019-06-30,696,Minas Gerais,Masculino,49,5,970.3622,2,1,0,635.2118333333333,351289,2019-07-02
351290,2019-06-30,681,São Paulo,Masculino,34,3,0.0,2,0,0,232.5675,351290,2019-10-27
351291,2019-06-30,687,São Paulo,Feminino,26,6,0.0,2,1,1,137.121375,351291,2019-10-24
351292,2019-06-30,641,Rio de Janeiro,Masculino,40,5,1021.4513,1,1,1,419.32112500000005,351292,2019-10-23
351293,2019-06-30,507,São Paulo,Feminino,33,1,1134.5266,1,0,0,595.4666249999998,351293,2019-10-16
351294,2019-06-30,688,Rio de Janeiro,Feminino,46,8,1556.8172,1,1,0,109.53004166666668,351294,2019-10-02
351295,2019-06-30,535,Minas Gerais,Masculino,38,8,1274.7524,1,0,0,253.2323333333333,351295,2019-08-03
351296,2019-06-30,701,São Paulo,Masculino,41,10,0.0,2,1,1,609.407375,351296,2019-10-20
351297,2019-06-30,488,São Paulo,Masculino,43,10,1127.5113,1,1,1,118.05,351297,2019-10-09
351298,2019-06-30,539,São Paulo,Feminino,29,4,0.0,2,1,1,420.49662500000005,351298,2019-10-27
351299,2019-06-30,674,São Paulo,Masculino,45,7,1448.8918,1,1,1,427.46624999999983,351299,2019-07-16
351300,2019-06-30,538,Rio de Janeiro,Masculino,40,8,0.0,2,1,1,106.47666666666666,351300,2019-10-03
351301,2019-06-30,829,São Paulo,Feminino,22,7,1501.2644,1,1,0,633.7830416666667,351301,2019-09-13
351302,2019-06-30,768,São Paulo,Masculino,54,8,697.1274000000002,1,1,1,289.0877083333333,351302,2019-10-18
351303,2019-06-30,585,Rio de Janeiro,Feminino,44,4,0.0,2,0,1,423.86858333333333,351303,2019-10-09
351304,2019-06-30,581,São Paulo,Masculino,31,3,0.0,2,0,0,371.00254166666673,351304,2019-10-29
351305,2019-06-30,682,Minas Gerais,Feminino,35,2,1174.3892,2,1,1,70.46241666666666,351305,2019-10-18
351306,2019-06-30,653,São Paulo,Masculino,38,8,1193.1575,1,1,0,626.9514583333333,351306,2019-10-24
351307,2019-06-30,712,São Paulo,Feminino,30,1,895.7158999999998,1,1,1,740.0549583333333,351307,2019-10-21
351308,2019-06-30,620,Minas Gerais,Feminino,34,8,1022.5157,1,1,0,502.800375,351308,2019-10-18
351309,2019-06-30,709,São Paulo,Masculino,42,9,1185.4671,1,0,1,321.42854166666666,351309,2019-10-11
351310,2019-06-30,832,São Paulo,Masculino,61,2,0.0,1,0,1,532.5194166666668,351310,2019-09-11
351311,2019-06-30,635,Rio de Janeiro,Masculino,38,0,1032.5714,1,0,0,659.7692916666667,351311,2019-10-30
351312,2019-06-30,749,Rio de Janeiro,Feminino,43,1,1242.0902,1,1,1,696.5811666666667,351312,2019-10-16
351313,2019-06-30,629,Rio de Janeiro,Masculino,32,3,0.0,2,1,1,64.186,351313,2019-10-21
351314,2019-06-30,836,Rio de Janeiro,Feminino,41,7,1503.0284,1,1,1,650.1507916666667,351314,2019-10-21
351315,2019-06-30,542,Rio de Janeiro,Masculino,34,8,1086.5393,1,0,1,603.0214166666667,351315,2019-10-08
351316,2019-06-30,645,São Paulo,Feminino,45,8,853.2592999999998,1,0,0,93.99475,351316,2019-10-14
351317,2019-06-30,844,São Paulo,Feminino,29,8,0.0,2,0,0,613.925125,351317,2019-10-11
351318,2019-06-30,747,Minas Gerais,Masculino,37,9,1357.7635999999998,3,1,0,356.1268750000001,351318,2019-09-08
351319,2019-06-30,645,São Paulo,Masculino,40,6,1314.1124,1,1,1,811.0671249999997,351319,2019-10-21
351320,2019-06-30,752,Rio de Janeiro,Feminino,36,3,0.0,2,1,1,202.1045833333333,351320,2019-10-02
351321,2019-06-30,760,Rio de Janeiro,Feminino,41,6,0.0,2,0,0,422.880125,351321,2019-10-17
351322,2019-06-30,714,Minas Gerais,Feminino,45,9,1064.3197,2,1,1,683.8237083333332,351322,2019-10-10
351323,2019-06-30,717,São Paulo,Masculino,50,9,903.0576,1,1,1,519.277375,351323,2019-10-01
351324,2019-06-30,645,Minas Gerais,Masculino,28,7,1174.6603,2,1,1,143.7085833333333,351324,2019-10-28
351325,2019-06-30,681,São Paulo,Masculino,32,3,1488.8447,2,1,1,379.0307083333333,351325,2019-10-04
351326,2019-06-30,681,Minas Gerais,Feminino,44,4,911.1576,2,0,0,100.87016666666668,351326,2019-09-11
351327,2019-06-30,679,Minas Gerais,Feminino,37,8,773.7387,2,0,1,728.637875,351327,2019-10-07
351328,2019-06-30,528,Rio de Janeiro,Masculino,23,7,1047.4489,1,1,0,709.4290416666668,351328,2019-10-24
351329,2019-06-30,710,São Paulo,Feminino,31,3,0.0,2,1,1,467.8710833333333,351329,2019-10-16
351330,2019-06-30,733,Minas Gerais,Masculino,39,5,915.3851,1,1,1,390.7625,351330,2019-10-17
351331,2019-06-30,724,São Paulo,Feminino,32,6,0.0,2,1,1,625.111625,351331,2019-10-23
351332,2019-06-30,726,São Paulo,Feminino,34,0,1857.3475,1,1,1,425.1534166666667,351332,2019-10-05
351333,2019-06-30,520,São Paulo,Masculino,30,3,1433.9654,2,1,1,3.743791666666666,351333,2019-10-03
351334,2019-06-30,556,São Paulo,Masculino,40,5,1259.0985,1,1,1,396.35166666666663,351334,2019-10-01
351335,2019-06-30,579,São Paulo,Feminino,45,2,0.0,2,0,0,47.976625,351335,2019-10-17
351336,2019-06-30,674,São Paulo,Masculino,36,2,1545.257,1,0,1,114.45299999999999,351336,2019-10-20
351337,2019-06-30,570,São Paulo,Feminino,29,0,0.0,1,1,0,154.55179166666667,351337,2019-10-10
351338,2019-06-30,631,São Paulo,Masculino,51,8,1006.548,1,1,0,714.9495833333333,351338,2019-10-01
351339,2019-06-30,623,Rio de Janeiro,Masculino,44,1,833.2577,1,0,1,336.78658333333334,351339,2019-10-13
351340,2019-06-30,665,São Paulo,Masculino,35,8,1109.3454,1,1,0,705.3666249999997,351340,2019-10-19
351341,2019-06-30,523,Rio de Janeiro,Feminino,36,8,1136.8054,1,0,0,54.98933333333334,351341,2019-10-02
351342,2019-06-30,706,Minas Gerais,Masculino,31,1,1170.2008,2,1,0,226.831375,351342,2019-10-14
351343,2019-06-30,619,São Paulo,Feminino,49,9,1453.5999,1,1,0,159.111875,351343,2019-10-24
351344,2019-06-30,593,Minas Gerais,Feminino,39,8,1513.9168,1,1,0,113.64416666666666,351344,2019-08-13
351345,2019-06-30,608,Rio de Janeiro,Masculino,66,8,1239.3535000000004,1,1,1,273.99245833333333,351345,2019-10-30
351346,2019-06-30,526,São Paulo,Feminino,36,0,0.0,2,1,0,407.365125,351346,2019-10-15
351347,2019-06-30,684,Rio de Janeiro,Masculino,40,2,702.9102,1,1,1,481.1201666666667,351347,2019-08-25
351348,2019-06-30,604,Minas Gerais,Feminino,42,10,1660.3145000000004,1,1,0,409.55475,351348,2019-10-02
351349,2019-06-30,636,Minas Gerais,Masculino,36,6,966.4332,1,0,0,758.5803333333333,351349,2019-10-21
